Name	RMSD	Prob	RMSD*Prob	RMSD+Prob
652	2.2379	0.9256	2.0714	3.1635
653	3.4795	0.9999	3.479	4.4793
654	4.2702	1.0	4.2701	5.2702
655	2.8343	0.9997	2.8334	3.834
656	2.5122	1.0	2.5122	3.5122
657	2.9736	0.9998	2.973	3.9734
658	2.8753	0.9996	2.8742	3.8749
659	2.9546	1.0	2.9545	3.9546
660	2.7499	0.9807	2.6969	3.7306
661	3.0261	0.9981	3.0204	4.0242
662	2.7248	0.9994	2.7231	3.7242
663	0.899	0.9985	0.8976	1.8975
664	0.5443	0.8383	0.4563	1.3826
665	3.3178	0.9999	3.3176	4.3178
666	0.7107	0.9834	0.6989	1.6941
667	3.018	0.9989	3.0147	4.0169
668	5.316	1.0	5.3157	6.3159
669	3.3154	0.9998	3.3148	4.3152
670	2.3291	0.9987	2.3262	3.3278
671	5.2277	0.9999	5.2274	6.2276
672	3.4665	1.0	3.4664	4.4665
673	3.3228	0.999	3.3194	4.3218
674	1.7623	0.9972	1.7573	2.7595
675	2.5807	1.0	2.5806	3.5807
676	3.3517	1.0	3.3516	4.3517
677	2.1492	0.9998	2.1488	3.149
678	2.2678	0.9999	2.2676	3.2677
679	3.6574	1.0	3.6573	4.6574
680	1.7765	0.9998	1.7761	2.7763
681	0.714	0.9786	0.6987	1.6926
682	2.9999	0.9999	2.9996	3.9998
683	0.9323	0.9761	0.91	1.9084
684	2.2256	0.9732	2.1659	3.1988
685	1.8568	0.9964	1.8501	2.8532
686	4.3109	0.9989	4.3061	5.3098
687	3.5153	1.0	3.5153	4.5153
688	3.4319	1.0	3.4319	4.4319
689	3.1444	0.9998	3.1438	4.1442
690	3.2541	0.996	3.241	4.2501
691	1.5378	0.9957	1.5312	2.5335
692	3.7718	0.9999	3.7716	4.7718
693	3.7492	0.9998	3.7486	4.749
694	3.8337	0.9999	3.8335	4.8337
695	4.1231	1.0	4.123	5.1231
696	1.0598	0.7975	0.8452	1.8573
697	2.1028	0.9737	2.0476	3.0765
698	2.9078	0.9996	2.9066	3.9074
699	3.3205	0.9996	3.3193	4.3201
700	1.9212	0.9996	1.9205	2.9209
701	2.4737	0.9999	2.4734	3.4736
702	3.4431	0.9997	3.442	4.4428
703	3.7823	0.9995	3.7805	4.7818
704	3.7945	0.9999	3.7942	4.7944
705	2.094	0.994	2.0813	3.0879
706	2.0249	0.9999	2.0248	3.0248
707	2.031	0.9958	2.0224	3.0268
708	5.398	1.0	5.398	6.398
709	0.7755	0.6169	0.4784	1.3925
710	3.0058	0.69	2.074	3.6958
711	2.1234	1.0	2.1233	3.1233
712	1.2962	0.7791	1.0098	2.0753
713	3.8798	0.9979	3.8716	4.8777
714	2.7222	0.9998	2.7217	3.722
715	2.8195	0.9996	2.8185	3.8192
716	3.2162	0.9977	3.2088	4.2139
717	2.3248	0.9999	2.3246	3.3248
718	3.5997	1.0	3.5996	4.5997
719	2.4856	0.9995	2.4844	3.4851
720	2.9664	0.9956	2.9534	3.962
721	3.3184	1.0	3.3183	4.3183
722	2.0984	0.9956	2.0893	3.0941
723	2.9777	0.999	2.9747	3.9767
724	2.0598	0.9954	2.0504	3.0552
725	3.8428	1.0	3.8427	4.8428
726	5.0958	1.0	5.0958	6.0958
727	2.9371	0.9998	2.9364	3.9369
728	3.6507	1.0	3.6506	4.6506
729	4.9309	0.9995	4.9285	5.9304
730	2.6076	0.9989	2.6048	3.6066
731	3.164	0.9993	3.162	4.1634
732	1.5169	0.7769	1.1784	2.2938
733	0.4022	0.6568	0.2642	1.059
734	2.8577	1.0	2.8577	3.8577
735	4.6362	0.9982	4.6277	5.6343
736	2.8573	0.9853	2.8153	3.8426
737	5.3338	1.0	5.3337	6.3337
738	3.6141	1.0	3.6141	4.6141
739	0.9991	1.0	0.999	1.999
740	3.4975	1.0	3.4974	4.4975
741	3.1845	0.9998	3.1837	4.1842
742	3.6076	1.0	3.6075	4.6076
743	1.6869	0.9982	1.6839	2.6851
744	4.2136	1.0	4.2136	5.2136
745	3.4229	0.9998	3.422	4.4226
746	3.5867	0.9999	3.5862	4.5865
747	4.9496	1.0	4.9496	5.9496
748	3.02	0.9995	3.0185	4.0195
749	3.4962	1.0	3.4961	4.4962
750	0.4974	0.9554	0.4752	1.4528
751	3.7208	0.9948	3.7015	4.7156
752	3.0367	0.9999	3.0364	4.0366
753	2.4043	0.9977	2.3987	3.402
754	1.8431	0.996	1.8358	2.8391
755	4.1342	0.9998	4.1333	5.134
756	0.6471	0.9971	0.6452	1.6442
757	3.4266	1.0	3.4265	4.4266
758	3.5609	1.0	3.5609	4.5609
759	3.0242	0.9998	3.0236	4.024
760	2.3047	0.9985	2.3012	3.3032
761	3.2584	1.0	3.2583	4.2584
762	2.8659	0.9929	2.8456	3.8588
763	4.3542	1.0	4.3541	5.3542
764	1.9133	0.9931	1.9001	2.9064
765	2.0805	0.8924	1.8566	2.9729
766	2.7744	0.9997	2.7736	3.7741
767	2.3785	0.9896	2.3539	3.3682
768	4.1942	1.0	4.1942	5.1942
769	3.7358	0.9857	3.6823	4.7215
770	3.4262	0.9999	3.4257	4.4261
771	2.8783	0.9976	2.8715	3.8759
772	3.3388	1.0	3.3386	4.3388
773	1.8791	0.9762	1.8343	2.8553
774	3.643	1.0	3.643	4.643
775	3.798	0.9993	3.7954	4.7974
776	3.8612	0.9999	3.8609	4.8611
777	4.6797	1.0	4.6797	5.6797
778	3.3962	0.9998	3.3954	4.3959
779	0.7219	0.9983	0.7207	1.7202
780	1.9507	0.9083	1.7719	2.8591
781	3.542	1.0	3.542	4.542
782	2.7584	0.9987	2.7547	3.7571
783	4.7573	1.0	4.7573	5.7573
784	2.7798	0.9998	2.7793	3.7797
785	4.8513	0.9999	4.851	5.8512
786	1.7566	0.4641	0.8153	2.2207
787	2.2265	0.9998	2.226	3.2263
788	3.7895	1.0	3.7894	4.7894
789	3.3619	1.0	3.3618	4.3619
790	6.2972	1.0	6.2972	7.2972
791	0.8871	0.9998	0.8869	1.8869
792	2.7311	0.9998	2.7307	3.731
793	2.8038	1.0	2.8038	3.8038
794	2.7728	0.9972	2.7651	3.77
795	5.3198	1.0	5.3197	6.3198
796	1.754	0.9992	1.7526	2.7532
797	3.3935	0.9933	3.3707	4.3868
798	3.153	1.0	3.153	4.153
799	3.4017	0.9997	3.4008	4.4014
800	2.7721	1.0	2.772	3.7721
801	4.2214	0.9998	4.2206	5.2212
802	2.9761	0.9997	2.9753	3.9758
803	2.6617	1.0	2.6616	3.6617
804	2.2889	0.6065	1.3881	2.8953
805	2.9238	0.9999	2.9235	3.9237
806	1.9756	0.9858	1.9476	2.9614
807	2.1061	0.8899	1.8742	2.996
808	2.5412	0.9988	2.538	3.5399
809	3.1305	0.9998	3.1299	4.1303
810	3.1054	0.9979	3.0989	4.1033
811	4.0814	0.9996	4.08	5.0811
812	3.7049	0.9999	3.7047	4.7049
813	2.5264	0.9952	2.5142	3.5216
814	3.4665	0.9999	3.4662	4.4664
815	2.9432	0.9998	2.9427	3.943
816	1.8067	0.9981	1.8033	2.8048
817	5.2982	1.0	5.2982	6.2982
818	0.5443	0.9909	0.5394	1.5352
819	1.7181	0.999	1.7163	2.717
820	1.6681	0.9968	1.6628	2.6649
821	1.7748	0.9998	1.7745	2.7746
822	2.6018	1.0	2.6018	3.6018
823	3.0615	0.9605	2.9405	4.022
824	3.127	0.9985	3.1222	4.1254
825	2.2906	0.5972	1.368	2.8878
826	1.2216	1.0	1.2215	2.2215
827	1.2939	0.9999	1.2938	2.2938
828	3.8068	1.0	3.8067	4.8067
829	1.8392	0.9965	1.8328	2.8357
830	2.1274	1.0	2.1274	3.1274
831	3.8842	0.9999	3.884	4.8842
832	3.7286	1.0	3.7286	4.7286
833	5.1175	1.0	5.1174	6.1175
834	6.0502	1.0	6.0502	7.0502
835	3.8437	0.9996	3.8423	4.8433
836	1.1578	0.239	0.2767	1.3968
837	2.3968	0.9999	2.3965	3.3967
838	0.7981	0.9965	0.7953	1.7946
839	2.2268	0.9993	2.2252	3.2261
840	2.0456	0.9998	2.0452	3.0454
841	2.4345	0.9999	2.4342	3.4344
842	0.5056	0.9973	0.5043	1.5029
843	4.0789	0.9999	4.0785	5.0788
844	4.5248	1.0	4.5248	5.5248
845	2.8811	0.9535	2.7471	3.8346
846	2.0953	1.0	2.0953	3.0953
847	2.2677	0.9986	2.2646	3.2663
848	3.7643	1.0	3.7643	4.7643
849	1.4534	0.9929	1.4432	2.4464
850	1.9005	0.9992	1.8989	2.8996
851	1.4286	0.9999	1.4284	2.4285
852	2.9862	0.9999	2.9858	3.9861
853	0.8731	0.5034	0.4395	1.3765
854	2.9107	0.9948	2.8955	3.9055
855	3.1389	0.9996	3.1376	4.1385
856	3.1319	0.9999	3.1316	4.1318
857	0.9212	0.9923	0.9142	1.9135
858	2.9378	0.9736	2.8601	3.9113
859	1.8029	0.9908	1.7863	2.7937
860	1.0466	0.9981	1.0446	2.0447
861	3.5584	0.9996	3.5571	4.5581
862	1.1752	0.9946	1.1688	2.1698
863	2.5895	0.9998	2.5891	3.5894
864	2.5948	0.9987	2.5915	3.5935
865	3.5196	1.0	3.5196	4.5196
866	2.9674	1.0	2.9672	3.9673
867	0.8513	0.9973	0.849	1.8486
868	2.349	0.9995	2.3478	3.3485
869	3.124	1.0	3.1239	4.124
870	4.2829	0.9987	4.2773	5.2816
871	4.0342	1.0	4.0342	5.0342
872	3.8716	1.0	3.8716	4.8716
873	1.3434	0.9814	1.3184	2.3248
874	2.539	0.9999	2.5388	3.5389
875	2.9996	0.9991	2.9969	3.9987
876	2.6957	0.9503	2.5616	3.646
877	2.3178	0.9877	2.2894	3.3056
878	1.7931	0.9999	1.7929	2.793
879	3.1542	0.9994	3.1525	4.1537
880	3.2303	1.0	3.2302	4.2303
881	3.4635	1.0	3.4634	4.4635
882	3.6102	0.9999	3.6099	4.6101
883	1.5342	1.0	1.5342	2.5342
884	2.6259	0.9998	2.6255	3.6258
885	2.1236	0.8604	1.8273	2.9841
886	1.6879	0.9971	1.683	2.685
887	1.2098	0.1661	0.2009	1.3758
888	3.1789	0.9999	3.1787	4.1789
889	1.4402	0.9992	1.4391	2.4394
890	3.6708	0.9997	3.6698	4.6706
891	2.1188	1.0	2.1187	3.1187
892	4.4957	1.0	4.4956	5.4957
893	2.9683	1.0	2.9682	3.9683
894	2.7033	1.0	2.7032	3.7033
895	1.5716	0.9771	1.5356	2.5487
896	4.2847	0.997	4.2718	5.2817
897	2.2382	0.9063	2.0283	3.1444
898	2.5697	0.9965	2.5608	3.5663
899	2.0189	0.9999	2.0188	3.0188
900	3.4467	0.9997	3.4456	4.4464
901	2.5718	0.9997	2.5709	3.5714
902	3.5883	0.999	3.5847	4.5873
903	2.4328	0.9984	2.429	3.4312
904	2.6128	0.9998	2.6124	3.6127
905	3.4275	0.9932	3.4043	4.4207
906	2.3286	0.9648	2.2467	3.2934
907	2.4378	0.9579	2.3351	3.3957
908	4.2426	1.0	4.2426	5.2426
909	3.3695	1.0	3.3694	4.3695
910	0.4589	0.9999	0.4588	1.4588
911	1.066	0.9992	1.0652	2.0653
912	1.7327	0.9958	1.7255	2.7285
913	3.332	1.0	3.332	4.332
914	6.2679	0.9988	6.2606	7.2667
915	2.7905	0.9989	2.7874	3.7894
916	3.3334	1.0	3.3334	4.3334
917	2.9381	0.9997	2.9371	3.9377
918	2.5838	0.9995	2.5824	3.5833
919	3.7729	0.9992	3.7699	4.7721
920	5.6014	1.0	5.6013	6.6013
921	0.246	0.8598	0.2115	1.1057
922	3.9663	0.9998	3.9655	4.9661
923	4.3074	1.0	4.3074	5.3074
924	2.7655	0.9979	2.7597	3.7634
925	3.2468	0.9999	3.2466	4.2468
926	2.1438	0.9999	2.1435	3.1437
927	3.2758	1.0	3.2757	4.2757
928	3.6109	0.9998	3.6103	4.6107
929	2.4832	0.9332	2.3175	3.4165
930	3.8132	1.0	3.8132	4.8132
931	2.597	0.9997	2.5962	3.5967
932	3.5242	0.9994	3.522	4.5236
933	3.1818	1.0	3.1816	4.1817
934	2.5096	1.0	2.5095	3.5096
935	1.432	0.9999	1.432	2.432
936	0.8919	0.8744	0.7799	1.7664
937	2.0934	0.9934	2.0796	3.0868
938	3.0168	0.9936	2.9976	4.0105
939	2.8739	0.9993	2.8718	3.8732
940	3.1578	0.9982	3.1521	4.156
941	2.3292	0.9914	2.3092	3.3206
942	3.6884	0.9979	3.6807	4.6864
943	2.4652	0.9921	2.4458	3.4573
944	1.6533	0.9998	1.6529	2.653
945	3.4769	0.9999	3.4767	4.4768
946	3.5208	1.0	3.5208	4.5208
947	1.7303	0.727	1.2579	2.4573
948	2.0112	0.9996	2.0104	3.0108
949	1.2901	0.9991	1.2889	2.2892
950	2.6862	0.9997	2.6854	3.6859
951	2.6482	1.0	2.6482	3.6482
952	3.2333	1.0	3.2333	4.2333
953	4.1811	1.0	4.181	5.181
954	2.6925	1.0	2.6924	3.6925
955	4.1551	0.9999	4.1548	5.1551
956	4.1111	0.9999	4.1108	5.111
957	4.0814	0.9999	4.0812	5.0814
958	1.5946	0.9947	1.5862	2.5893
959	1.1733	0.9999	1.1732	2.1732
960	2.998	0.9939	2.9796	3.9918
961	2.8387	0.9991	2.8361	3.8378
962	2.1363	1.0	2.1362	3.1363
963	2.1977	1.0	2.1976	3.1976
964	3.1624	0.9999	3.162	4.1623
965	2.3937	0.9996	2.3927	3.3933
966	2.6377	0.9999	2.6373	3.6376
967	2.863	0.9996	2.8618	3.8626
968	3.6179	1.0	3.6178	4.6178
969	2.7087	1.0	2.7086	3.7086
970	2.3048	0.9987	2.3018	3.3035
971	2.2612	0.9897	2.2379	3.2509
972	2.6994	0.9836	2.6552	3.683
973	3.3884	0.9999	3.3881	4.3883
974	3.0967	0.9999	3.0966	4.0967
975	1.4528	0.9993	1.4518	2.4521
976	0.7457	0.9998	0.7455	1.7455
977	0.2655	0.7446	0.1977	1.0102
978	3.7575	0.9997	3.7563	4.7572
979	3.7907	0.9999	3.7904	4.7906
980	3.3208	0.9999	3.3206	4.3207
981	1.3713	0.8178	1.1214	2.1891
982	2.8069	0.9999	2.8065	3.8068
983	3.1854	0.9997	3.1843	4.185
984	2.6602	0.9964	2.6505	3.6566
985	2.0665	0.9921	2.0501	3.0586
986	4.3188	1.0	4.3188	5.3188
987	3.3506	0.9998	3.3499	4.3504
988	2.5331	0.9986	2.5296	3.5317
989	3.9179	1.0	3.9178	4.9178
990	2.9852	0.9996	2.9839	3.9847
991	3.768	1.0	3.7679	4.768
992	3.4103	0.9999	3.4098	4.4102
993	3.3234	0.9999	3.323	4.3233
994	4.7298	1.0	4.7298	5.7298
995	0.9592	0.8277	0.794	1.7869
996	3.7424	0.9999	3.7422	4.7423
997	3.0888	1.0	3.0887	4.0888
998	3.3256	0.9999	3.3254	4.3255
999	3.0932	1.0	3.0932	4.0932
1000	3.656	0.9994	3.6537	4.6554
1001	3.6903	0.9998	3.6894	4.6901
1002	4.305	1.0	4.305	5.305
1003	1.5506	0.8277	1.2835	2.3783
1004	2.262	0.9969	2.2549	3.2589
1005	4.5098	0.9999	4.5096	5.5098
1006	2.1429	0.9989	2.1405	3.1418
1007	3.4934	0.9999	3.493	4.4932
1008	0.4733	1.0	0.4733	1.4733
1009	4.0542	1.0	4.0541	5.0542
1010	3.443	1.0	3.4428	4.4429
1011	3.9273	1.0	3.9273	4.9273
1012	3.917	0.9998	3.9163	4.9168
1013	1.0429	0.9345	0.9747	1.9775
1014	4.8207	1.0	4.8207	5.8207
1015	3.7177	1.0	3.7177	4.7177
1016	1.8081	0.9999	1.8079	2.808
1017	1.729	0.9998	1.7287	2.7288
1018	2.4126	0.9976	2.4068	3.4102
1019	1.9725	0.9999	1.9723	2.9724
1020	1.6335	0.9999	1.6334	2.6335
1021	3.0776	1.0	3.0776	4.0776
1022	0.4454	0.5242	0.2335	0.9697
1023	3.1016	0.9998	3.1012	4.1015
1024	2.9574	0.9989	2.9542	3.9563
1025	3.3905	1.0	3.3903	4.3904
1026	4.5991	1.0	4.5991	5.5991
1027	3.409	1.0	3.409	4.409
1028	2.9923	0.9998	2.9917	3.9921
1029	2.226	0.9999	2.2257	3.2258
1030	3.7252	1.0	3.7252	4.7252
1031	3.9068	1.0	3.9067	4.9068
1032	3.8858	1.0	3.8858	4.8858
1033	4.4196	1.0	4.4196	5.4196
1034	4.5247	0.9999	4.5241	5.5246
1035	1.0437	0.9972	1.0408	2.0409
1036	0.6521	0.8542	0.557	1.5063
1037	1.7138	0.9904	1.6974	2.7042
1038	0.6594	0.8661	0.5711	1.5255
1039	1.9633	0.9907	1.945	2.954
1040	3.4269	0.9998	3.4262	4.4267
1041	2.9745	0.9951	2.9599	3.9696
1042	2.7177	0.9992	2.7154	3.7169
1043	3.6077	1.0	3.6076	4.6077
1044	1.9899	0.8523	1.6961	2.8422
1045	4.4578	1.0	4.4578	5.4578
1046	3.2339	0.9997	3.2331	4.2337
1047	0.661	0.9994	0.6606	1.6604
1048	1.8141	1.0	1.8141	2.8141
1049	2.3582	0.9991	2.3561	3.3573
1050	1.5342	0.9999	1.5342	2.5342
1051	6.2838	1.0	6.2838	7.2838
1052	5.3191	0.9999	5.3185	6.319
1053	2.0304	0.9994	2.0293	3.0298
1054	1.4051	0.9551	1.342	2.3602
1055	3.4496	1.0	3.4496	4.4496
1056	2.5838	0.9836	2.5414	3.5674
1057	1.8031	1.0	1.803	2.803
1058	3.0913	0.9993	3.0891	4.0906
1059	3.0435	0.7663	2.3323	3.8098
1060	3.8984	1.0	3.8983	4.8984
1061	2.5895	0.9999	2.5892	3.5894
1062	3.3693	1.0	3.3692	4.3693
1063	3.6009	1.0	3.6008	4.6008
1064	3.423	1.0	3.423	4.423
1065	1.6114	0.9963	1.6054	2.6077
1066	0.9824	0.9918	0.9743	1.9742
1067	2.1544	0.9945	2.1426	3.1489
1068	2.8869	0.9974	2.8796	3.8844
1069	3.5354	1.0	3.5353	4.5354
1070	4.2856	1.0	4.2854	5.2855
1071	1.7033	0.9998	1.703	2.7031
1072	5.0262	1.0	5.0261	6.0262
1073	3.2054	0.9992	3.2027	4.2046
1074	3.3398	0.9999	3.3395	4.3397
1075	5.5139	1.0	5.5139	6.5139
1076	1.8333	0.9617	1.763	2.7949
1077	1.9651	0.6092	1.1971	2.5743
1078	3.4143	0.9999	3.4141	4.4143
1079	3.1681	0.9999	3.1679	4.168
1080	2.9353	0.9976	2.9283	3.9329
1081	3.0133	1.0	3.0133	4.0133
1082	3.7138	0.9998	3.7131	4.7136
1083	2.3198	1.0	2.3198	3.3198
1084	2.972	0.9995	2.9707	3.9716
1085	2.5916	0.9904	2.5667	3.582
1086	2.8542	0.9987	2.8506	3.8529
1087	1.6389	0.9997	1.6385	2.6387
1088	1.126	0.9919	1.1168	2.1179
1089	1.6655	0.9995	1.6647	2.665
1090	1.1036	0.9954	1.0985	2.099
1091	3.4151	0.9996	3.4139	4.4147
1092	3.5102	0.9965	3.4978	4.5067
1093	1.0959	0.9919	1.087	2.0878
1094	3.7558	1.0	3.7557	4.7558
1095	4.0408	0.9997	4.0398	5.0406
1096	1.9921	1.0	1.9921	2.9921
1097	4.5783	1.0	4.5783	5.5783
1098	3.1022	1.0	3.1022	4.1022
1099	1.831	0.9894	1.8117	2.8205
1100	2.9215	0.8598	2.5121	3.7814
1101	3.1117	1.0	3.1117	4.1117
1102	3.569	0.9999	3.5687	4.5689
1103	3.5453	0.9963	3.5322	4.5416
1104	3.4674	1.0	3.4674	4.4674
1105	3.1727	0.9994	3.1707	4.1721
1106	1.5185	0.9984	1.516	2.5169
1107	3.6177	1.0	3.6177	4.6177
1108	4.2178	1.0	4.2178	5.2178
1109	4.9904	0.9994	4.9873	5.9897
1110	3.5144	0.9999	3.5141	4.5143
1111	1.6435	0.9998	1.6432	2.6433
1112	1.7111	0.9894	1.6929	2.7004
1113	3.1313	0.9999	3.1309	4.1312
1114	2.7191	0.9976	2.7125	3.7167
1115	3.1949	0.9972	3.186	4.1921
1116	2.5476	1.0	2.5475	3.5476
1117	1.0549	0.9831	1.0371	2.038
1118	3.6587	1.0	3.6586	4.6587
1119	2.7455	0.9989	2.7425	3.7444
1120	2.0982	0.9971	2.092	3.0953
1121	1.205	0.9993	1.2042	2.2043
1122	2.7711	1.0	2.771	3.771
1123	2.6643	0.9976	2.6579	3.6619
1124	3.5297	1.0	3.5296	4.5297
1125	2.8027	0.9993	2.8006	3.8019
1126	3.2431	0.9966	3.232	4.2397
1127	3.6049	0.9999	3.6046	4.6048
1128	2.2534	0.5982	1.348	2.8516
1129	4.9071	1.0	4.907	5.9071
1130	0.7618	0.844	0.643	1.6058
1131	2.9105	1.0	2.9104	3.9105
1132	4.4793	0.9982	4.4713	5.4775
1133	1.2395	1.0	1.2395	2.2395
1134	3.8163	0.995	3.7973	4.8113
1135	3.3802	0.9973	3.371	4.3774
1136	2.3992	1.0	2.3992	3.3992
1137	1.7203	0.9993	1.719	2.7195
1138	3.6758	0.9999	3.6754	4.6757
1139	3.1326	0.9857	3.0878	4.1183
1140	3.5461	1.0	3.546	4.546
1141	3.0903	0.9944	3.0729	4.0847
1142	2.5097	0.7026	1.7633	3.2123
1143	4.5709	1.0	4.5709	5.5709
1144	2.2496	0.974	2.1911	3.2236
1145	3.8521	1.0	3.852	4.8521
1146	3.6856	1.0	3.6855	4.6856
1147	2.4985	1.0	2.4984	3.4985
1148	2.4083	0.9981	2.4037	3.4064
1149	1.3734	0.9998	1.3731	2.3732
1150	0.7249	0.6069	0.44	1.3318
1151	1.8323	1.0	1.8323	2.8323
1152	2.3496	0.9978	2.3445	3.3474
1153	2.6183	0.9947	2.6044	3.613
1154	3.3007	1.0	3.3006	4.3007
1155	1.6717	0.9996	1.671	2.6713
1156	5.4761	1.0	5.4759	6.476
1157	3.2364	0.9999	3.236	4.2363
1158	3.2069	0.9808	3.1452	4.1876
1159	1.7479	0.9998	1.7475	2.7476
1160	1.4852	0.9505	1.4117	2.4357
1161	4.4973	1.0	4.4973	5.4973
1162	1.252	0.9948	1.2455	2.2468
1163	2.7799	0.7858	2.1845	3.5657
1164	1.3109	0.9999	1.3107	2.3108
1165	3.0304	0.9998	3.0298	4.0302
1166	1.9372	0.9984	1.9341	2.9356
1167	3.3367	0.9885	3.2982	4.3251
1168	2.8694	0.9999	2.8692	3.8693
1169	2.3025	0.999	2.3001	3.3014
1170	1.7122	0.9999	1.712	2.7121
1171	3.9873	1.0	3.9873	4.9873
1172	2.75	0.9912	2.7257	3.7411
1173	3.4105	1.0	3.4105	4.4105
1174	1.8864	0.9991	1.8848	2.8856
1175	1.7069	0.9868	1.6843	2.6937
1176	1.8378	1.0	1.8377	2.8378
1177	4.021	0.9971	4.0093	5.0181
1178	2.1968	0.9998	2.1964	3.1967
1179	2.5635	1.0	2.5634	3.5634
1180	3.6985	0.9997	3.6974	4.6982
1181	1.1572	0.9999	1.1571	2.1571
1182	2.4688	0.9994	2.4673	3.4682
1183	3.8268	1.0	3.8268	4.8268
1184	3.556	0.9999	3.5558	4.556
1185	1.4158	0.9986	1.4139	2.4145
1186	2.6802	0.9999	2.6799	3.6801
1187	3.2161	0.9988	3.2122	4.2149
1188	2.9835	1.0	2.9835	3.9835
1189	2.9203	0.9999	2.9199	3.9202
1190	2.3079	0.9986	2.3047	3.3065
1191	5.0679	1.0	5.0679	6.0679
1192	4.2522	0.9998	4.2514	5.252
1193	3.6798	1.0	3.6798	4.6798
1194	2.842	0.9673	2.7492	3.8093
1195	5.644	1.0	5.6439	6.644
1196	0.4272	0.7086	0.3027	1.1357
1197	2.3685	0.9966	2.3604	3.3651
1198	4.0188	1.0	4.0188	5.0188
1199	2.795	1.0	2.7949	3.795
1200	2.9929	1.0	2.9929	3.9929
1201	2.4331	0.9996	2.432	3.4326
1202	4.0435	0.9995	4.0416	5.0431
1203	1.7637	0.9987	1.7614	2.7624
1204	3.4393	1.0	3.4392	4.4393
1205	3.2602	0.996	3.2472	4.2562
1206	3.5594	1.0	3.5594	4.5594
1207	1.5534	0.9983	1.5507	2.5517
1208	4.8751	0.9997	4.8737	5.8748
1209	2.6773	0.9872	2.6431	3.6646
1210	3.3638	0.9997	3.3628	4.3635
1211	3.5128	1.0	3.5128	4.5128
1212	3.0821	0.8431	2.5986	3.9252
1213	3.6031	0.9999	3.6026	4.603
1214	1.3809	1.0	1.3809	2.3809
1215	3.1335	0.9975	3.1257	4.131
1216	4.0861	1.0	4.0861	5.0861
1217	1.353	0.9795	1.3253	2.3325
1218	3.3269	0.9999	3.3264	4.3268
1219	3.2668	0.9993	3.2645	4.2661
1220	3.2027	1.0	3.2027	4.2027
1221	2.763	0.9998	2.7625	3.7628
1222	2.9972	0.9993	2.9952	3.9966
1223	3.5596	1.0	3.5595	4.5595
1224	6.5488	1.0	6.5488	7.5488
1225	2.142	0.9969	2.1354	3.139
1226	2.7169	0.9999	2.7167	3.7168
1227	4.4645	1.0	4.4644	5.4645
1228	2.4816	0.9995	2.4803	3.4811
1229	2.7766	0.9877	2.7425	3.7643
1230	2.4746	0.999	2.4722	3.4736
1231	3.7829	1.0	3.7829	4.7829
1232	3.6791	0.9999	3.6788	4.679
1233	2.9185	1.0	2.9184	3.9185
1234	2.9341	0.9865	2.8945	3.9206
1235	2.6741	0.9996	2.673	3.6737
1236	3.3254	0.9994	3.3235	4.3248
1237	3.6204	1.0	3.6203	4.6204
1238	1.2796	0.9995	1.279	2.2792
1239	4.3098	1.0	4.3098	5.3098
1240	0.6572	0.9998	0.6571	1.657
1241	4.9673	1.0	4.9672	5.9673
1242	3.4239	1.0	3.4238	4.4239
1243	1.8053	0.9982	1.802	2.8035
1244	1.3595	0.6605	0.898	2.02
1245	0.7075	0.9951	0.7041	1.7026
1246	1.689	0.9963	1.6828	2.6853
1247	2.1238	1.0	2.1237	3.1237
1248	3.6669	1.0	3.6668	4.6669
1249	3.7428	0.9999	3.7424	4.7427
1250	2.9272	0.9998	2.9266	3.927
1251	2.1341	1.0	2.134	3.134
1252	3.5396	1.0	3.5395	4.5396
1253	3.0617	0.9999	3.0616	4.0617
1254	4.4942	0.9999	4.4937	5.4941
1255	1.916	0.9951	1.9067	2.9112
1256	3.3428	1.0	3.3427	4.3428
1257	3.9489	0.9996	3.9475	4.9485
1258	1.9348	0.9973	1.9295	2.932
1259	2.6022	0.9999	2.6021	3.6022
1260	3.9733	1.0	3.9732	4.9733
1261	4.1768	0.9999	4.1765	5.1767
1262	6.2839	1.0	6.2837	7.2839
1263	0.3551	0.9999	0.3551	1.355
1264	3.1793	1.0	3.1792	4.1793
1265	3.3187	0.9999	3.3184	4.3186
1266	1.5616	0.9289	1.4507	2.4906
1267	0.3933	0.9778	0.3846	1.3711
1268	5.1001	1.0	5.1001	6.1001
1269	3.3206	1.0	3.3204	4.3205
1270	2.356	0.9998	2.3557	3.3559
1271	2.1144	0.9961	2.1061	3.1105
1272	0.7252	0.8575	0.6219	1.5828
1273	4.31	1.0	4.31	5.31
1274	2.8685	0.9999	2.8682	3.8684
1275	4.8118	0.9996	4.81	5.8114
1276	3.4237	1.0	3.4236	4.4236
1277	0.8459	0.897	0.7587	1.7429
1278	3.8677	0.9999	3.8674	4.8676
1279	3.5833	1.0	3.5832	4.5833
1280	1.8552	0.9992	1.8537	2.8544
1281	1.7013	1.0	1.7012	2.7013
1282	3.145	0.9997	3.144	4.1447
1283	3.0127	0.9999	3.0122	4.0125
1284	1.5225	1.0	1.5225	2.5225
1285	4.1565	0.9991	4.1529	5.1556
1286	2.6185	0.9972	2.6112	3.6157
1287	2.7874	0.9996	2.7863	3.787
1288	5.2814	0.9998	5.2806	6.2813
1289	3.3099	1.0	3.3099	4.3099
1290	2.472	0.9892	2.4453	3.4612
